0,0.39814814814814814,0.07906976744186046,0.0,0.1917808219178082
1,1.0,0.9846938775510204,0.9222797927461139,0.8207547169811321
0,0.5445026178010471,0.11578947368421053,0.0,0.24257425742574257
0,0.5903083700440529,0.1504424778761062,0.0,0.30165289256198347
1,0.7653061224489796,0.7098976109215017,0.5896551724137931,0.6217105263157895
1,0.7597765363128491,0.5056179775280899,0.24571428571428572,0.484304932735426
1,0.8844444444444445,0.5267857142857143,0.18099547511312217,0.597457627118644
1,0.6190476190476191,0.25,0.043243243243243246,0.42783505154639173
0,0.44086021505376344,0.11891891891891893,0.0,0.22395833333333334
1,0.92,0.6756756756756757,0.39436619718309857,0.775
1,0.8117647058823529,0.5562130177514792,0.28313253012048195,0.45977011494252873
0,0.4411764705882353,0.030303030303030304,0.0,0.3055555555555556
1,0.9926739926739927,0.9852941176470589,0.9739776951672863,0.9930555555555556
1,1.0,1.0,0.9659090909090909,1.0
0,0.4626865671641791,0.07,0.0,0.18932038834951456
1,0.634020618556701,0.20207253886010362,0.005263157894736842,0.36893203883495146
1,0.5829383886255924,0.2904761904761905,0.08695652173913043,0.4166666666666667
1,0.6379310344827587,0.42857142857142855,0.30701754385964913,0.4898785425101215
0,0.581151832460733,0.14210526315789473,0.0,0.24742268041237114
0,0.42038216560509556,0.07692307692307693,0.0,0.21875
0,0.5842105263157895,0.14285714285714285,0.0,0.29441624365482233
1,0.7122641509433962,0.3791469194312796,0.08653846153846154,0.536697247706422
1,0.6299212598425197,0.33992094861660077,0.28,0.39436619718309857
0,0.5663716814159292,0.15178571428571427,0.0,0.25833333333333336
0,0.48148148148148145,0.17164179104477612,0.022900763358778626,0.2789115646258503
1,0.7157360406091371,0.2602040816326531,0.0051813471502590676,0.3431372549019608
0,0.3320610687022901,0.03065134099616858,0.0,0.15302491103202848
1,0.7172131147540983,0.36213991769547327,0.07916666666666666,0.4559386973180077
1,0.8782608695652174,0.7117903930131004,0.47345132743362833,0.82
1,0.5298013245033113,0.3554817275747508,0.31543624161073824,0.45
0,0.5721153846153846,0.14009661835748793,0.0,0.22935779816513763
0,0.319672131147541,0.0411522633744856,0.0,0.16535433070866143
0,0.53,0.135678391959799,0.0,0.26046511627906976
1,0.6197916666666666,0.2513089005235602,0.026595744680851064,0.3415841584158416
1,0.9217391304347826,0.8427947598253275,0.6548672566371682,0.9294117647058824
1,1.0,0.9808429118773946,0.9224806201550387,1.0
1,0.78,0.6582914572864321,0.6071428571428571,0.6699029126213593
0,0.6526946107784432,0.18674698795180722,0.0,0.3551912568306011
0,0.4439461883408072,0.15315315315315314,0.0,0.23376623376623376
1,0.6650246305418719,0.3910891089108911,0.18090452261306533,0.3492647058823529
1,0.7281553398058253,0.3073170731707317,0.034653465346534656,0.3476190476190476
1,0.7620481927710844,0.5498489425981873,0.2896341463414634,0.5677233429394812
1,0.9470198675496688,0.6733333333333333,0.2857142857142857,0.774390243902439
1,0.3684210526315789,0.061946902654867256,0.0,0.19298245614035087
0,0.5328947368421053,0.09933774834437085,0.0,0.21818181818181817
1,0.8615384615384616,0.39690721649484534,0.06282722513089005,0.5047169811320755
1,0.6261682242990654,0.465625,0.22397476340694006,0.5585585585585585
1,1.0,0.9923076923076923,0.9688715953307393,0.9966996699669967
0,0.5798319327731093,0.11814345991561181,0.0,0.2289156626506024
0,0.40703517587939697,0.06565656565656566,0.0,0.1722488038277512
0,0.5154639175257731,0.09310344827586207,0.0,0.23684210526315788
1,0.5845410628019324,0.2766990291262136,0.04926108374384237,0.29493087557603687
1,0.6171875,0.33858267716535434,0.1693548387096774,0.5037593984962406
1,1.0,0.9615384615384616,0.84251968503937,0.9117647058823529
1,0.9916666666666667,0.9663865546218487,0.8879310344827587,0.9923076923076923
1,0.8351648351648352,0.45555555555555555,0.034482758620689655,0.6470588235294118
1,0.9270833333333334,0.6947368421052632,0.29347826086956524,0.85
0,0.3838383838383838,0.07614213197969544,0.010309278350515464,0.178743961352657
0,0.4928909952606635,0.05714285714285714,0.0,0.2350230414746544
1,0.7087378640776699,0.526829268292683,0.3217821782178218,0.6619718309859155
1,0.8633879781420765,0.6648351648351648,0.30726256983240224,0.7911111111111111
1,0.9606060606060606,0.9209726443768997,0.8650306748466258,0.9298245614035088
1,1.0,0.9890510948905109,0.9446494464944649,0.8546712802768166
0,0.6139240506329114,0.1337579617834395,0.0,0.2983425414364641
0,0.4380165289256198,0.08333333333333333,0.0,0.2230769230769231
1,0.9727626459143969,0.9375,0.8300395256916996,0.9270833333333334
1,0.9628099173553719,0.8672199170124482,0.6890756302521008,0.9098039215686274
0,0.4152542372881356,0.10212765957446808,0.0,0.1774193548387097
0,0.3612565445026178,0.031578947368421054,0.0,0.16176470588235295
0,0.5321888412017167,0.16379310344827586,0.017467248908296942,0.24583333333333332
